scenario_id,fx_annual_logret_cny,fx_annual_logret_mxn,cost_multiplier_cny,cost_multiplier_mxn
6547,-0.0744098694119503,-0.20716982282515042,0.928291137714723,0.8128815924167024
6548,-0.16467899825351828,0.12281072613917685,0.8481659231368165,1.1306703943424516
6549,0.045758837904904814,0.05980324477647802,1.0468219267443049,1.0616276452101887
6550,-0.02797422851258577,-0.03601608823937682,0.9724134270187218,0.9646247742440079
6551,-0.0162731845651128,-0.11288206681970467,0.9838585083806122,0.8932559984251647
6552,0.06856293726099291,0.024233901225513596,1.0709680266241255,1.0245299286727931
6553,0.07667059998407315,-0.018334068427892085,1.0796863691036445,0.9818329781656091
6554,0.04144072110652047,0.19545738857458406,1.042311372955253,1.2158669829930486
6555,-0.04133986388439582,-0.12553185057819113,0.9595029741187715,0.8820276708883391
6556,0.014246294951032658,0.1289709920625768,1.0143482570295204,1.1376571226004588
6557,0.052158479567195506,-0.01004520518516968,1.0535426942740045,0.9900050793746787
6558,-0.03700481669720309,-0.11349789299594153,0.9636714936240866,0.8927060773445314
6559,0.07241587468231614,0.13467527096702547,1.0751023589582716,1.144165180366695
6560,-0.11377847630840233,-0.12360636927955497,0.8924556340530434,0.8837276347726332
6561,0.00801132678197836,-0.011601703020024626,1.0080435033285966,0.9884653372256564
6562,0.07206846126074373,-0.0667229632113437,1.0747289188420155,0.935454320703263
6563,-0.03950685101973382,-0.09417745397102162,0.9612633683337332,0.910121243281369
6564,0.035187152934087446,0.013318857368369783,1.0358135462047777,1.013407948440205
6565,0.009414142203422356,0.06778050456187489,1.0094585946244365,1.070130393958712
6566,-0.0719304494744144,0.18220869986054822,0.9305956169747525,1.1998645793216374
6567,0.17138240675158287,-0.20612325175054888,1.1869445578590796,0.813732776112827
6568,-0.023148022413851395,0.16155799301759377,0.9771178377271551,1.1753406177310892
6569,-0.037191352220822545,-0.024043905198812027,0.9634917514221003,0.976242846680688
6570,0.01388043117289254,0.0837574275889297,1.0139772116240295,1.0873650970419075
6571,-0.044408217597561465,0.07618089478709206,0.9565633917508742,1.079157770516886
6572,0.030096331978701707,-0.050348911136516857,1.03055380445912,0.9508975878552401
6573,0.039399280512878304,0.06009370058788231,1.040185726635845,1.0619360459155078
